state_two_letter_code,jurisdiction_name,jurisdiction_type,string_date_MDY,year_of_vote,month_of_vote,did_vote_pass,share_votes_yes,share_votes_no,vote_share_needed_to_pass,vote_margin,total_funds_at_stake,total_funds_approved,total_funds_appr_r2020,conservation_funds_at_stake,conservation_funds_approved,conservation_funds_appr_r2020,finance_mechanism,purpose,description,other_comment,vote_funding_notes,needed_sixty_percent_to_pass,needed_two_thirds_to_pass,gdp_price_deflator
Ore,Cannon Beach,Municipal,05-19-2009,2009,5,1,51.10701107,48.89298893,50,1.1070111,4000000,4000000,4778893.5,4000000,4000000,4778893.5,Bond,Watershed protection,Bond for the protection of Ecola Creek watershed,,Clatsop County,0,0,83.701385
Ore,Corvallis,Municipal,11/07/95,1995,11,0,44.76605868,55.23394132,50,-5.2339411,4750000,0,0,4750000,0,0,Property tax,"Open space, parks, wildlife habitat, watershed protection, trails, recreation","5-year, property tax increase for open space acquisitions",,Measure No. 02-19,0,0,63.315628
Ore,Corvallis,Municipal,11/07/00,2000,11,1,64.67709433,35.32290567,50,14.677094,7900000,7900000,11484930,7900000,7900000,11484930,Bond,open space,Bond issue for open space acquisition,,Benton County,0,0,68.785789
Ore,Eugene,Municipal,11/03/98,1998,11,1,66.649479,33.350521,50,16.649479,25305000,25305000,38153516,9070000,9070000,13675257,Bond,"Recreation, Parks","Ballot Measure 20-30, Bond for Parkland Acquisition, Sports Field, Swimming Pool",,Lane County,0,0,66.324165
Ore,Eugene,Municipal,11/07/06,2006,11,1,58.94749002,41.05250998,50,8.9474897,27490000,27490000,34644016,20200000,20200000,25456862,Bond,"Parks, open space, recreation",Bond to acquire parks and open space,,Lane County,0,0,79.349922
Ore,Gresham,Municipal,11/08/88,1988,11,1,50.7302388,49.2697612,50,0.7302388,4500000,4500000,8649455,4500000,4500000,8649455,Bond,Parks,Bond for parkland acquisition,,Multnomah County,0,0,52.026398
Ore,Gresham,Municipal,11/06/90,1990,11,1,59.47317238,40.52682762,50,9.4731722,10285000,10285000,18334018,10285000,10285000,18334018,Bond,Open Space,Bond for open space acquisitions,,Multnomah County,0,0,56.097908
Ore,Hillsboro,Municipal,11/05/91,1991,11,0,48.81381195,51.18618805,50,-1.1861881,6500000,0,0,6500000,0,0,Bond,"Parks, trails",Bond for park acquisition,,,0,0,57.991707
Ore,Lake Oswego,Municipal,11/03/98,1998,11,1,60.41055718,39.58944282,50,10.410557,13000000,13000000,19600698,6000000,6000000,9046476,Bond,"open space, recreation","Measure No. 3-20, Bond for open space, sports field renovation",,Clackamas County,0,0,66.324165
Ore,Lake Oswego,Municipal,11/05/02,2002,11,1,57.55692183,42.44307817,50,7.556922,9750000,9750000,13653765,4550000,4550000,6371757,Bond,"parks, open space","Measure 3-93; Bond for parks, open space and pathways",,Clackamas County,0,0,71.408875
Ore,Lake Oswego,Municipal,05-21-2019,2019,5,1,62.32068277,37.67931723,50,12.320683,30000000,30000000,30309766,13800000,13800000,13942493,Bond,"Open space, recreation, parks, trails","Bond for open space, parks and recreation land and facilities",,"Clackamas , Washington, Multnomah Counties",0,0,98.977997
Ore,Lincoln City,Municipal,11/03/98,1998,11,1,51.9853948,48.0146052,50,1.9853948,3000000,3000000,4523238,3000000,3000000,4523238,Bond,Open space,Bond measure for open space acquisition,,Lincoln County,0,0,66.324165
Ore,North Clackamas Parks and Recreation District,Special District,11/07/00,2000,11,0,49.71400928,50.28599072,50,-0.28599072,7600000,0,0,7600000,0,0,Property tax,parks,"Property tax increase to maintain parks, programs, services, and to provide more open space, natural areas, trails, pathways and recreational opportunities",,,0,0,68.785789
Ore,North Clackamas Parks and Recreation District,Special District,11/04/14,2014,11,0,45.97340692,54.02659308,50,-4.0265932,202739360,0,0,16219149,0,0,Property tax,"Open space, recreation, parks, trails",.89 per $1000 property tax for parks and recreation,,"Clackamas County, Measure 3-451",0,0,91.304337
Ore,Oregon,State,11/03/98,1998,11,1,67.1962401,32.8037599,50,17.196239,700000000,700000000,1055422272,700000000,700000000,1055422272,Other,"recreation, watershed protection, wildlife habitat, parks","Measure 66, 15-years, Constitutional amendment dedicating 15 percent of lottery proceeds for parks, beaches, wildlife, watershed protection",Lottery,,0,0,66.324165
Ore,Oregon,State,11/02/10,2010,11,1,69.22163946,30.77836054,50,19.22164,1740000000,1740000000,2054938752,1740000000,1740000000,2054938752,Other,"Open space, parks, wildlife habitat, watershed protection","Constitutional amendment extending and dedicating 15 percent of lottery proceeds for parks, beaches, wildlife, watershed protection",Lottery,"Measure 76, citizen initiative petition",0,0,84.674057
Ore,Portland,Municipal,11/03/98,1998,11,0,49.45284635,50.54715365,50,-0.54715365,64850000,0,0,,0,0,Bond,parks,"Measure No. 26-70, Bond for parks",,,0,0,66.324165
Ore,Portland,Municipal,11/03/20,2020,11,1,63.93606258,36.06393742,50,13.936063,239078000,239078000,239078000,159385333,159385333,159385328,Property tax,"Open space, parks, wildlife habitat, watershed protection, trails, recreation","5-year, $.80 per $1,000 property tax increase for parks, recreation and natural area protection",,Multnomah County,0,0,100
Ore,Portland Metro,Special District,05-16-1995,1995,5,1,67.11916497,32.88083503,50,17.119165,135600000,135600000,214165136,135600000,135600000,214165136,Bond,"Open space, watershed protection, wildlife habitat, parks, trails","Measure 26-26, Bond issue for open space, parks, trails and fish protection",,"Metro serves more than 1.4 million residents in Clackamas, Multnomah and Washington counties and the 25 cities in the Portland region",0,0,63.315628
Ore,Portland Metro,Special District,11/07/06,2006,11,1,59.13066379,40.86933621,50,9.1306639,227400000,227400000,286578720,227400000,227400000,286578720,Bond,"Open space, parks, wildlife, watershed protection","Bond to preserve natural areas, and protect water quality, fish and wildlife habitats",,"Measure 26-80, Metro serves more than 1.4 million residents in Clackamas, Multnomah and Washington counties and the 25 cities in the Portland region",0,0,79.349922
Ore,Portland Metro,Special District,11/05/19,2019,11,1,66.79953185,33.20046815,50,16.799532,475000000,475000000,479904640,327000000,327000000,330376448,Bond,"Open space, parks, wildlife habitat, watershed protection, recreation, trails","Bond to protect water quality, restore fish and wildlife habitat, and improve access to nature",,"Clackamas, Multnomah and Washington Counties",0,0,98.977997
Ore,Roseburg,Municipal,11/03/98,1998,11,1,55.30495553,44.69504447,50,5.3049555,2500000,2500000,3769365.3,1600000,1600000,2412393.8,Bond,"Parks, trails",Bonds for parks and trails,,Douglas County,0,0,66.324165
Ore,Salem,Municipal,11/05/96,1996,11,0,39.63247201,60.36752799,50,-10.367528,7645000,0,0,2000000,0,0,Bond,"open space, recreation, parks","Measure 24-76, Bond for Open Space, Recreation, Parks",,,0,0,64.473976
Ore,Salem,Municipal,11/05/02,2002,11,0,45.19202006,54.80797994,50,-4.8079801,39995000,0,0,3500000,0,0,Bond,parks,Measure 24-27; bond for parks,,,0,0,71.408875
Ore,Sandy,Municipal,11/03/98,1998,11,0,48.94486045,51.05513955,50,-1.0551395,1500000,0,0,1100000,0,0,Bond,"parks, recreation","Measure 3-32, Bond for parks, recreation",,,0,0,66.324165
Ore,Tigard,Municipal,11/03/09,2009,11,0,47.24471435,52.75528565,50,-2.7552857,20000000,0,0,20000000,0,0,Bond,"Parks, recreation, trails","Bond for the purchase of land for natural areas, parks and trails",,Washington County,0,0,83.701385
Ore,Tigard,Municipal,11/02/10,2010,11,1,52.20327343,47.79672657,50,2.2032735,17000000,17000000,20076988,13600000,13600000,16061590,Bond,"Open space, parks, recreation",Bond for the acquisition of parkland,,"Washington County, Measure 34-181",0,0,84.674057
Ore,Troutdale,Municipal,09-15-1992,1992,9,1,61.57407407,38.42592593,50,11.574074,600000,600000,1011608.1,300000,300000,505804.03,Bond,Parks,Bond for park acquisition,,Multnomah County,0,0,59.311508
Ore,Troutdale,Municipal,11/05/02,2002,11,0,46.81818182,53.18181818,50,-3.1818182,3430000,0,0,2075000,0,0,Bond,open space,"Measure 26-41, bond for parkland and open space",,,0,0,71.408875
Ore,Tualatin Hills Park and Recreation District,Special District,11/07/89,1989,11,0,48.47181111,51.52818889,50,-1.5281889,28100000,0,0,3000000,0,0,Bond,"Recreation, parks",Park and Recreation bonds,,,0,0,54.069534
Ore,Tualatin Hills Park and Recreation District,Special District,11/07/00,2000,11,0,44.31014151,55.68985849,50,-5.6898584,29000000,0,0,29000000,0,0,Property tax,open space,"Property tax increase for maintenance, land acquisition, and capital improvements",,,0,0,68.785789
Ore,Tualatin Hills Park and Recreation District,Special District,11/04/08,2008,11,1,50.9724238,49.0275762,50,0.97242379,100000000,100000000,120377032,32200000,32200000,38761404,Bond,"Open space, trails, parks, recreation","Bond for new parks, land acquisition, trails, and facility renovation",,"Washington County, 34-156",0,0,83.072327
Ore,West Linn,Municipal,11/09/93,1993,11,0,47.54348489,52.45651511,50,-2.4565151,3200000,0,0,3200000,0,0,Bond,Parks,Bond for land acquisition for parks,,,0,0,60.718094
Ore,West Linn,Municipal,09-20-1994,1994,9,0,49.30320946,50.69679054,50,-0.69679052,970000,0,0,970000,0,0,Bond,Parks,Bonds to develop five neighborhood parks,,,0,0,62.013885
Ore,West Linn,Municipal,11/03/98,1998,11,1,51.39968896,48.60031104,50,1.399689,8000000,8000000,12061969,8000000,8000000,12061969,Bond,"Recreation, Parks","Measure 3-37, Bond for Parks, Recreation",,Clackamas County,0,0,66.324165
Ore,West Linn,Municipal,05-21-2002,2002,5,0,47.68728717,52.31271283,50,-2.3127129,2500000,0,0,2500000,0,0,Bond,parks,Measure 3-67; Bond to acquire parkland for athletic fields,,,0,0,71.408875
Ore,Willamalane Park and Recreation District,Municipal,11/06/12,2012,11,1,53.16155281,46.83844719,50,3.1615529,20000000,20000000,22700684,20000000,20000000,22700684,Bond,"Open space, parks, trails, recreation, watershed protection, wildlife habitat","Bond for the acquisition and improvement of parks, trails, watersheds, wildlife habitat and other natural areas",,"District encompasses all of Springfield, Oregon.  Lane County, Measures 20-199",0,0,88.103073
PA,Adams County,County,11/04/08,2008,11,1,75.24471108,24.75528892,50,25.244711,10000000,10000000,12037703,10000000,10000000,12037703,Bond,"Open space, recreation, watershed protection, farmland, wildlife habitat","Bond for the preservation of farmland, open space, habitat, and watersheds",,,0,0,83.072327
PA,Allen Township,Municipal,11/08/11,2011,11,0,43.50758853,56.49241147,50,-6.4924116,2610555,0,0,2610555,0,0,Income tax,"Open space, farmland",.25 percent earned income tax increase for farmland and open space preservation,,Northampton County,0,0,86.443634
PA,Allen Township,Municipal,11/06/12,2012,11,0,43.52495262,56.47504738,50,-6.4750476,650000,0,0,650000,0,0,Income tax,"Open space, farmland","5-year, .25 percent earned income tax increase for farmland and open space preservation",,Northampton County,0,0,88.103073
PA,Amity Township,Municipal,05-14-2002,2002,5,0,64.73915776,35.26084224,66.669998,-1.9308404,8000000,0,0,8000000,0,0,Income tax,Open space,.25% earned income tax increase for open space acquisition,,Berks County,0,0,71.408875
PA,Barrett Township,Municipal,11/08/05,2005,11,1,56.67060213,43.32939787,50,6.6706023,600000,600000,779058.44,600000,600000,779058.44,Property tax,"Open space, farmland, recreation",".5 mill property tax for the purchase of open space, farmland, and recreational lands",,Monroe County,0,0,77.016045
PA,Bedminster Township,Municipal,11/04/97,1997,11,1,82.03592814,17.96407186,50,32.035927,2500000,2500000,3811772.3,2500000,2500000,3811772.3,Bond,"Recreation, open space, farmland","Bonds for Open Space, Agricultural and Conservation Easements, Property Development Rights, Recreational and Historic Lands",,Bucks County,0,0,65.586288
PA,Bedminster Township,Municipal,11/05/02,2002,11,1,76.81638045,23.18361955,50,26.81638,2500000,2500000,3500965.5,2500000,2500000,3500965.5,Bond,"open space, recreation, farmland","Bond for open space, agricultural and conservation easements, property development rights, recreational and historic lands",,Bucks Co,0,0,71.408875
PA,Bedminster Township,Municipal,05-17-2005,2005,5,1,68.90380313,31.09619687,50,18.903803,2500000,2500000,3246076.8,2500000,2500000,3246076.8,Bond,"Open space, farmland, recreation","Bond to acquire open space, agricultural or natural resource conservation easements, development rights or recreation and historic lands",,Bucks County,0,0,77.016045
PA,Bedminster Township,Municipal,11/08/05,2005,11,1,50.79365079,49.20634921,50,0.79365081,10270660,10270660,13335741,10270660,10270660,13335741,Income tax,"Open space, farmland, recreation",".25% earned income tax used to acquire open space, agricultural conservation easements and recreation and historic properties",,Bucks County,0,0,77.016045
PA,Buckingham Township,Municipal,11/07/95,1995,11,1,82.43774574,17.56225426,50,32.437744,4000000,4000000,6317555.5,4000000,4000000,6317555.5,Bond,"Open space, farmland","Bond for acquiring open space, conservation easements and transferable development rights",,Bucks Co.,0,0,63.315628
PA,Buckingham Township,Municipal,11/02/99,1999,11,1,84.87261146,15.12738854,50,34.872612,9500000,9500000,14119844,9500000,9500000,14119844,Bond,"Farmland, open space, recreation","Bond for open space, farmland, recreation, easements",,Bucks Co,0,0,67.281197
PA,Buckingham Township,Municipal,04-22-2008,2008,4,1,82.33963816,17.66036184,50,32.339638,20000000,20000000,24075406,20000000,20000000,24075406,Bond,"Open space, farmland, recreation","Bond for the preservation of open space, farmland, and recreational lands",,Bucks County,0,0,83.072327
PA,Bucks County,County,11/08/94,1994,11,1,66.86808881,33.13191119,50,16.86809,3500000,3500000,5643897.5,3500000,3500000,5643897.5,Bond,"Open space, farmland, parks",Bond for the acquisition of parkland and farmland preservation,,,0,0,62.013885
PA,Bucks County,County,05-20-1997,1997,5,1,70.08122744,29.91877256,50,20.081228,59000000,59000000,89957824,59000000,59000000,89957824,Bond,"Open space, farmland",Bond for open space and farmland preservation,,,0,0,65.586288
PA,Bucks County,County,11/06/07,2007,11,1,74.01191286,25.98808714,50,24.011913,87000000,87000000,106773432,87000000,87000000,106773432,Bond,"Open space, farmland",Bond for open space preservation,,,0,0,81.480942
PA,Bushkill Township,Municipal,11/08/05,2005,11,1,65.72164948,34.27835052,50,15.721649,3140000,3140000,4077072.5,3140000,3140000,4077072.5,Income tax,"Open space, farmland",.25% earned income tax increase to purchase development rights,,Northampton County,0,0,77.016045
PA,Chadds Ford Township,Municipal,05-17-2005,2005,5,1,71.78294574,28.21705426,50,21.782946,2500000,2500000,3246076.8,2500000,2500000,3246076.8,Property tax,Open space,".28 millage increase for buying land, easements, and development rights for the preservation of open space",,Delaware County,0,0,77.016045
PA,Charlestown Township,Municipal,04-22-2008,2008,4,1,76.83870968,23.16129032,50,26.838709,20000000,20000000,24075406,20000000,20000000,24075406,Income tax,"Open space, farmland",.5 percent earned income tax increase for open space and farmland preservation,,Chester County,0,0,83.072327
PA,Chester County,County,11/07/89,1989,11,1,80.06983342,19.93016658,50,30.069834,50000000,50000000,92473520,50000000,50000000,92473520,Bond,"Open space, farmland",Bond for open space and farmland preservation,,,0,0,54.069534
PA,Chestnuthill Township,Municipal,11/06/01,2001,11,0,43.79699248,56.20300752,50,-6.2030077,16000000,0,0,16000000,0,0,Income tax,open space,0.25% earned income tax increase for open space (est. $16 million),,Monroe County,0,0,70.298103
PA,Concord Township,Municipal,11/02/04,2004,11,1,70.74358494,29.25641506,50,20.743586,6000000,6000000,8033360.5,6000000,6000000,8033360.5,Property tax,"Open space, recreation, parks",".189 mill property tax increase in order for the township to issue a bond to finance the acquisition of land for open space, property dedication rights, and conservation easements",,Delaware County,0,0,74.688545
PA,Delaware County,County,04-23-1996,1996,4,0,32.96061782,67.03938218,50,-17.039383,100000000,0,0,100000000,0,0,Bond,"Open space, watershed protection, parks",Bond to acquire open space and preserve wetlands and other environmentally sensitive areas,,,0,0,64.473976
PA,Derry Township,Municipal,05-17-2005,2005,5,0,44.1754386,55.8245614,50,-5.8245616,5000000,0,0,5000000,0,0,Income tax,Open space,"10-year, .1% earned income tax increase for land acquisition and preservation",,Dauphin County,0,0,77.016045
PA,East Bradford Township,Municipal,11/03/98,1998,11,1,68.37682441,31.62317559,50,18.376825,14000000,14000000,21108446,14000000,14000000,21108446,Income tax,Open space,0.00125% income tax increase for conservation easements,,Chester County,0,0,66.324165
PA,East Bradford Township,Municipal,11/07/00,2000,11,1,65.43030303,34.56969697,50,15.430303,6000000,6000000,8722732,6000000,6000000,8722732,Income tax,open space,"0.0025%, earned income tax increase for purchasing open space",,Chester Co,0,0,68.785789
PA,East Brandywine Township,Municipal,11/05/02,2002,11,1,73.79609544,26.20390456,50,23.796095,3500000,3500000,4901351.5,3500000,3500000,4901351.5,Income tax,open space,1/8% earned income tax increase for open space,,Chester Co,0,0,71.408875
PA,East Coventry Township,Municipal,11/02/10,2010,11,1,53.40415258,46.59584742,50,3.4041526,7650000,7650000,9034644,7650000,7650000,9034644,Income tax,"Open space, farmland, recreation",".25 percent earned income tax increase for open space, farmland, and recreational lands",,Chester County,0,0,84.674057
PA,East Goshen Township,Municipal,11/05/96,1996,11,1,71.5527618,28.4472382,50,21.552761,3000000,3000000,4653040,3000000,3000000,4653040,Bond,Open space,Bond to acquire open space,,Chester County,0,0,64.473976
PA,East Hempfield Township,Municipal,11/04/03,2003,11,0,46.69361825,53.30638175,50,-3.3063817,6960000,0,0,6960000,0,0,Income tax,open space,.06% earned income tax to preserve open space,,Lancaster Co,0,0,72.730873
PA,East Marlborough Township,Municipal,11/02/99,1999,11,1,69.37172775,30.62827225,50,19.371727,1900000,1900000,2823968.8,1900000,1900000,2823968.8,Property tax,Open space,".0002 mill property tax increase for open space, easements",,Chester Co,0,0,67.281197
PA,East Nantmeal Township,Municipal,11/04/03,2003,11,1,57.50487329,42.49512671,50,7.5048733,2000000,2000000,2749863.8,2000000,2000000,2749863.8,Income tax,Open space,.25% earned income tax increase for open space,,Chester Co,0,0,72.730873
PA,East Nottingham Township,Municipal,11/04/03,2003,11,0,40.93161546,59.06838454,50,-9.0683842,9260700,0,0,9260700,0,0,Income tax,open space,.5% earned income tax increase for open space,,Chester Co,0,0,72.730873
PA,East Nottingham Township,Municipal,11/02/04,2004,11,1,50.23041475,49.76958525,50,0.23041475,8800000,8800000,11782262,8800000,8800000,11782262,Income tax,Open space,.5% earned income tax increase for the open space program,,Chester County,0,0,74.688545
PA,East Nottingham Township,Municipal,11/03/15,2015,11,1,55.75221239,44.24778761,50,5.7522125,14000000,14000000,15174716,14000000,14000000,15174716,Income tax,"Open space, recreation, farmland",.5 percent earned income tax increase for preservation of open space and farmland,,Chester County,0,0,92.258728
PA,East Pikeland Township,Municipal,11/07/06,2006,11,1,64.99020248,35.00979752,50,14.990203,5000000,5000000,6301203.5,5000000,5000000,6301203.5,Income tax,Open space,.25 percent earned income tax increase for the preservation of open space,,Chester County,0,0,79.349922
PA,East Rockhill Township,Municipal,05-18-1999,1999,5,1,61.17936118,38.82063882,50,11.179361,1106000,1106000,1643847.1,1106000,1106000,1643847.1,Income tax,"Open space, recreation, farmland",".125 percent earned income tax for open space, farmland, recreation, historic preservation, easements",,Bucks Co,0,0,67.281197
PA,East Rockhill Township,Municipal,05-16-2006,2006,5,1,53.125,46.875,50,3.125,3000000,3000000,3780722,3000000,3000000,3780722,Income tax,"Open space, farmland, recreation",".125 percent earned income tax increase for the purchase of open space, farmland and recreational lands",,Bucks County,0,0,79.349922
PA,East Vincent Township,Municipal,05-21-2002,2002,5,1,79.93447993,20.06552007,50,29.934481,13600000,13600000,19045252,13600000,13600000,19045252,Income tax,"Open space, farmland",".1325% earned income tax increase to fund open space, farmland, natural resources",,Chester Co,0,0,71.408875
PA,East Vincent Township,Municipal,05-16-2006,2006,5,1,55.45454545,44.54545455,50,5.4545455,4000000,4000000,5040962.5,4000000,4000000,5040962.5,Income tax,"Open space, parks, farmland, recreation",".2 percent earned income tax increase for open space, parks, and farmland",,Chester County,0,0,79.349922
PA,Elk Township,Municipal,11/07/06,2006,11,1,65.24163569,34.75836431,50,15.241635,2500000,2500000,3150601.8,2500000,2500000,3150601.8,Income tax,"Open space, farmland, recreation",".5 percent earned income tax increase for the preservation of open space, farmland, and historic lands",,Chester County,0,0,79.349922
PA,Franconia Township,Municipal,11/06/01,2001,11,1,67.91503633,32.08496367,50,17.915037,8500000,8500000,12091365,8500000,8500000,12091365,Income tax,"Farmland, open space",0.25% earned income tax increase for farmland and open space acquisition,,Montgomery Co,0,0,70.298103
PA,Franklin Township,Municipal,11/05/02,2002,11,1,70.07125891,29.92874109,50,20.071259,2400000,2400000,3360926.8,2400000,2400000,3360926.8,Property tax,open space,".5 mill property tax for open space, conservation easements",,Chester co,0,0,71.408875
PA,Franklin Township,Municipal,05-17-2011,2011,5,0,47.56756757,52.43243243,50,-2.4324324,8800000,0,0,8800000,0,0,Income tax,"Open space, farmland",.5 percent earned income tax increase for the preservation of open space and farmland,,"Chester County, If approved the voter approved 2002 open space property tax would be replaced with this funding mechanism.  If it fails the property tax remains in place.  ",0,0,86.443634
PA,Franklin Township,Municipal,11/08/11,2011,11,0,41.22137405,58.77862595,50,-8.7786255,8800000,0,0,8800000,0,0,Income tax,"Open space, farmland",.5 percent earned income tax increase for the preservation of open space and farmland,,"Chester County, If approved the voter approved 2002 open space property tax would be replaced with this funding mechanism.  If it fails the property tax remains in place. ",0,0,86.443634
PA,Halfmoon Township,Municipal,11/02/99,1999,11,1,56.68103448,43.31896552,50,6.6810346,1960000,1960000,2913146.8,1960000,1960000,2913146.8,Property tax,"farmland, open space","Farmland Preservation Tax Referendum, 2 mills property tax increase for farmland, open space",,Centre Co,0,0,67.281197
PA,Hamilton Township,Municipal,11/06/01,2001,11,0,42.19948849,57.80051151,50,-7.8005114,1980000,0,0,1980000,0,0,Income tax,open space,"6-year, 0.25% earned income tax for open space (est. $2 million)",,Monroe County,0,0,70.298103
PA,Harris Township,Municipal,11/06/12,2012,11,0,49.33288859,50.66711141,50,-0.6671114,3000000,0,0,3000000,0,0,Income tax,"Open space, trails",.1 percent earned income tax increase for open space preservation,,Centre County,0,0,88.103073
PA,Hatfield Township,Municipal,11/04/08,2008,11,0,43.08859014,56.91140986,50,-6.9114099,10000000,0,0,10000000,0,0,Income tax,"Open space, farmland, recreation, forest",".125 percent earned income tax increase for the protection of open space, farmland and recreational lands",,Montgomery County,0,0,83.072327
PA,Heidelberg Township,Municipal,11/06/07,2007,11,0,49.36507937,50.63492063,50,-0.63492066,1480000,0,0,1480000,0,0,Income tax,Open space,.1 percent  earned income tax increase for open space ,,Lehigh County,0,0,81.480942
PA,Hellam Township,Municipal,11/04/03,2003,11,0,39.03345725,60.96654275,50,-10.966543,1800000,0,0,1800000,0,0,Property tax,"farmland, forests, watershed protection, open space, recreation",".3 mill property tax for farmland, forests, recreation, scenic areas, open space",,York County,0,0,72.730873
PA,Highland Township,Municipal,11/02/04,2004,11,1,61.98830409,38.01169591,50,11.988304,2000000,2000000,2677786.8,2000000,2000000,2677786.8,Income tax,Open space,.5% earned income tax increase to purchase property to preserve as open space,,Chester County,0,0,74.688545
PA,Hilltown Township,Municipal,11/05/96,1996,11,0,49.58006719,50.41993281,50,-0.41993281,3800000,0,0,3800000,0,0,Bond,"Recreation, open space, farmland","Question 1, Bond for open space, Recreation, Farmland",,,0,0,64.473976
PA,Hilltown Township,Municipal,11/07/00,2000,11,1,69.05281536,30.94718464,50,19.052814,12000000,12000000,17445464,12000000,12000000,17445464,Income tax,"Open space, farmland","0.25%, earned income tax increase to buy open space, development rights, conservation/agricultural easements",,Bucks Co,0,0,68.785789
PA,Honey Brook Township,Municipal,11/08/05,2005,11,1,51.1938873,48.8061127,50,1.1938874,10000000,10000000,12984307,10000000,10000000,12984307,Income tax,"Open Space, farmland",.5% earned income tax increase for the purchase of open space and farmland,,Chester County,0,0,77.016045
PA,Jackson Township,Municipal,05-15-2007,2007,5,1,73.52941176,26.47058824,50,23.529411,8000000,8000000,9818247,8000000,8000000,9818247,Income tax,Open space,.25 percent earned income tax increase for the acquisition of open space,,Monroe County,0,0,81.480942
PA,Kennett Township,Municipal,05-17-2005,2005,5,1,75.8698092,24.1301908,50,25.86981,14000000,14000000,18178030,14000000,14000000,18178030,Income tax,Open space,One quarter of one percent earned income tax for open space preservation,,Chester County,0,0,77.016045
PA,Lehigh County,County,05-21-2002,2002,5,1,70.62251279,29.37748721,50,20.622513,30000000,30000000,42011584,30000000,30000000,42011584,Bond,"parks, open space","Ballot Question 1; Bond to finance purchase of agricultural easements, parks, and open space",,,0,0,71.408875
PA,London Britain Township,Municipal,11/07/00,2000,11,1,63.20830008,36.79169992,50,13.2083,720000,720000,1046727.8,720000,720000,1046727.8,Property tax,open space,Property tax increase for open space acquisition,,Chester Co,0,0,68.785789
PA,London Grove Township,Municipal,11/04/03,2003,11,0,49.10778016,50.89221984,50,-0.89221984,5295000,0,0,5295000,0,0,Income tax,open space,.25% earned income tax increase for open space,,Chester Co,0,0,72.730873
PA,London Grove Township,Municipal,05-16-2006,2006,5,1,51.43513203,48.56486797,50,1.435132,5500000,5500000,6931323.5,5500000,5500000,6931323.5,Income tax,"Open space, farmland, greenways",".25 of one percent earned income tax increase for the purchase of land for the protection, preservation and conservation of open space",,Chester County,0,0,79.349922
PA,Londonderry Township,Municipal,11/04/03,2003,11,1,63.4502924,36.5497076,50,13.450293,1340000,1340000,1842408.8,1340000,1340000,1842408.8,Income tax,open space,.25% earned income tax increase for open space,,Chester Co,0,0,72.730873
PA,Lower Frederick Township,Municipal,11/03/20,2020,11,1,53.43153666,46.56846334,50,3.4315367,1600000,1600000,1600000,1600000,1600000,1600000,Income tax,Open space,Five hundredths of one percent earned income tax increase for open space preservation ,,Montgomery County ,0,0,100
PA,Lower Makefield Township,Municipal,11/08/88,1988,11,0,44.41635524,55.58364476,50,-5.5836449,45000000,0,0,45000000,0,0,Bond,"Recreation, open space, farmland, parks",Bonds for land preservation,,,0,0,52.026398
PA,Lower Makefield Township,Municipal,11/03/98,1998,11,1,71.04772353,28.95227647,50,21.047724,7500000,7500000,11308096,7500000,7500000,11308096,Bond,"open space, recreation, farmland","Bond for Open Space, Recreation, Farmland, Historical Lands",,Bucks County,0,0,66.324165
PA,Lower Makefield Township,Municipal,11/04/08,2008,11,1,68.53838741,31.46161259,50,18.538387,15000000,15000000,18056554,15000000,15000000,18056554,Bond,"Open space, recreation, farmland",Bond for open space preservation,,Bucks County,0,0,83.072327
PA,Lower Moreland Township,Municipal,11/08/16,2016,11,0,35.2152568,64.7847432,50,-14.784743,16000000,0,0,16000000,0,0,Income tax,"Open space, recreation, parks",.250 percent earned income tax increase for open space,,Montgomery County,0,0,93.212456
PA,Lower Mount Bethel Township,Municipal,05-16-2006,2006,5,1,75.57471264,24.42528736,50,25.574713,3000000,3000000,3780722,3000000,3000000,3780722,Income tax,Open space,.25 percent earned income tax to fund open space preservation,,Northampton County,0,0,79.349922
PA,Lower Nazareth Township,Municipal,05-21-2019,2019,5,1,62.95585413,37.04414587,50,12.955854,14000000,14000000,14144558,14000000,14000000,14144558,Income tax,"Open space, farmland, watershed protection, wildlife habitat",.25 percent earned income tax increase for open space and farmland protection,,Northampton County,0,0,98.977997
PA,Lower Oxford Township,Municipal,11/04/03,2003,11,1,60.63157895,39.36842105,50,10.631579,6000000,6000000,8249591.5,6000000,6000000,8249591.5,Income tax,open space,.5% earned income tax increase for open space,,Chester Co,0,0,72.730873
PA,Lower Saucon Township,Municipal,11/07/06,2006,11,1,60.15203531,39.84796469,50,10.152036,3500000,3500000,4410842.5,3500000,3500000,4410842.5,Income tax,"Open space, farmland, recreation","5-year, .25 percent earned income tax increase for the preservation of open space, farmland and recreational lands",,Northampton County,0,0,79.349922
PA,Lower Saucon Township,Municipal,11/08/11,2011,11,1,56.58217498,43.41782502,50,6.5821748,4125000,4125000,4771895.5,4125000,4125000,4771895.5,Income tax,"Open space, recreation, forests, farmland","5-year, Continuation of .25 percent earned income tax for acquisition of natural areas",,Northampton County,0,0,86.443634
PA,Lower Saucon Township,Municipal,11/08/16,2016,11,1,58.29707893,41.70292107,50,8.2970791,5000000,5000000,5364090,5000000,5000000,5364090,Income tax,"Open space, forests, farmland","5-year, Continuation of .25 percent earned income tax for acquisition of natural areas",,Northampton County,0,0,93.212456
